name,price,price_per_gb,color,first_word_latency,cas_latency,speed_num,speed_value,modules_num,modules_value
Crucial CT51264BF160B 4 GB,1700.0,425.0,Black / Green,13.75,11.0,3,1600,1,4
G.Skill Ripjaws 8 GB,2131.0,266.40000000000003,Black / Blue,14.065,15.0,4,2133,1,8
G.Skill Ripjaws 8 GB,2646.0,330.79999999999995,Black,13.333,16.0,4,2400,2,4
Crucial CT2K16G4SFD8213 32 GB,9800.0,306.2,Black / Green,14.065,15.0,4,2133,2,16
Kingston ValueRAM 16 GB,9499.0,593.7,Green,14.065,15.0,4,2133,1,16
Corsair Vengeance 8 GB,3499.0,437.4,Black / Yellow,13.503,18.0,4,2666,2,4
Corsair Vengeance Performance 8 GB,2199.0,274.90000000000003,Black / Yellow,13.503,18.0,4,2666,1,8
Kingston KVR26S19D8/16 16 GB,3979.0,248.70000000000002,Green / Black,14.254,19.0,4,2666,1,16
Kingston KCP426SS6/4 4 GB,2110.0,527.5,Green / Black,12.753,17.0,4,2666,1,4
Kingston Server Premier 8 GB,3639.0,454.90000000000003,,14.254,19.0,4,2666,1,8
Mushkin Redline 32 GB,7892.0,246.60000000000002,,14.32,21.0,4,2933,2,16
Mushkin Redline 64 GB,10995.0,171.8,,13.75,22.0,4,3200,2,32
PROXMEM KERBEROS 32 GB,7298.0,228.10000000000002,Black / Silver,11.25,18.0,4,3200,2,16
GeIL ORION V RGB 32 GB,26999.0,843.6999999999999,Red,9.5,38.0,5,8000,2,16
Crucial CT12864AC800 1 GB,1998.0,1998.0,Green,15.0,6.0,2,800,1,1
Kingston Value 1 GB,2299.0,2299.0,Green,15.0,3.0,2,400,1,1
Kingston KVR533D2SO/1GR 1 GB,1500.0,1500.0,Green,15.009,4.0,2,533,1,1
Mushkin 991643 2 GB,1299.0,649.5,Green,13.133,7.0,3,1066,1,2
Mushkin Essentials 8 GB,1734.0,216.7,Green,13.503,9.0,3,1333,1,8
Mushkin Essentials 4 GB,2355.0,588.8,Green,13.75,11.0,3,1600,2,2
Mushkin Essentials 16 GB,2868.0,179.20000000000002,Green,13.133,7.0,3,1066,2,8
Corsair XMS3 8 GB,7625.0,953.1,Black / Blue,13.503,9.0,3,1333,1,8
Kingston KVR16S11K2/16 16 GB,9017.0,563.6,Green,13.75,11.0,3,1600,2,8
Corsair ValueSelect 8 GB,1738.0,217.20000000000002,Green,11.25,9.0,3,1600,1,8
Samsung M471B5273DH0-CK0 4 GB,1001.0,250.2,Green,13.75,11.0,3,1600,1,4
IBM 00D4955 4 GB,13299.0,3324.7999999999997,Black / Green,13.75,11.0,3,1600,1,4
Samsung M393B2G70BH0-YH9 16 GB,2820.0,176.2,Black / Green,13.503,9.0,3,1333,1,16
Patriot Extreme Performance 32 GB,17623.0,550.6999999999999,Black / White,14.065,15.0,4,2133,4,8
Crucial CT16G3ERSLD41339 16 GB,3899.0,243.7,Green,13.503,9.0,3,1333,1,16
Kingston KVR13R9D4/16 16 GB,3900.0,243.8,Green,13.503,9.0,3,1333,1,16
Mushkin Essentials 8 GB,1599.0,199.9,Black / Green,13.75,11.0,3,1600,1,8
Patriot Viper 4 8 GB,5967.0,745.9,Black / Red,11.253,15.0,4,2666,2,4
G.Skill Ripjaws 4 GB,1502.0,375.5,Black / Blue,14.065,15.0,4,2133,1,4
G.Skill Ripjaws 16 GB,4095.000000000001,255.9,Black,13.503,18.0,4,2666,2,8
G.Skill Ripjaws 16 GB,9900.0,618.8,Black,13.503,18.0,4,2666,1,16
Corsair Vengeance RGB 32 GB,33882.0,1058.8,Black,10.0,15.0,4,3000,4,8
Crucial CT102464BF186D 8 GB,2680.0,335.0,Green / Black,13.934,13.0,3,1866,1,8
G.Skill Ripjaws V 64 GB,33900.0,529.6999999999999,Red / Black,10.556,19.0,4,3600,4,16
Corsair CMSX4GX4M1A2400C16 4 GB,1998.0,499.5,Black,13.333,16.0,4,2400,1,4
G.Skill Trident Z 16 GB,11240.0,702.5,Silver / Red,9.194,19.0,4,4133,2,8
G.Skill Trident Z 16 GB,18900.0,1181.2,Silver / White,9.0,18.0,4,4000,2,8
Kingston HyperX Impact 8 GB,7498.0,937.3,Black / Silver,11.592,17.0,4,2933,1,8
Kingston Server Premier 8 GB,7145.0,893.0999999999999,,14.32,21.0,4,2933,1,8
Kingston Server Premier 16 GB,14699.0,918.6999999999999,,13.75,22.0,4,3200,1,16
Mushkin Redline Lumina 16 GB,5182.0,323.9,Black,12.003,16.0,4,2666,2,8
Mushkin Silverline 16 GB,13399.0,837.4000000000001,Silver,14.065,15.0,4,2133,1,16
Mushkin Silverline 4 GB,3799.0,949.8,Silver,14.065,15.0,4,2133,1,4
Mushkin Silverline 8 GB,10099.0,1262.4,Silver,14.065,15.0,4,2133,1,8
Mushkin Silverline 16 GB,3435.0,214.7,Silver,14.254,19.0,4,2666,1,16
Mushkin Silverline 32 GB,8034.0,251.10000000000002,Silver,13.75,22.0,4,3200,1,32
Silicon Power SP004GBLFU213N02 4 GB,4326.0,1081.5,,14.065,15.0,4,2133,1,4
G.Skill Ripjaws X 4 GB,4999.0,1249.8,Black / Red,13.503,9.0,3,1333,2,2
Mushkin 991586 2 GB,1464.0,732.0,Green,13.503,9.0,3,1333,1,2
Mushkin Essentials 4 GB,2355.0,588.8,Green,13.503,9.0,3,1333,2,2
G.Skill F3-12800CL11S-4GBSQ 4 GB,4300.0,1075.0,Green,13.75,11.0,3,1600,1,4
G.Skill Ripjaws Z 32 GB,17852.0,557.9,Black / Blue,8.439,9.0,3,2133,8,4
G.Skill Sniper Gaming 16 GB,8783.0,548.9,Black / Red,8.439,9.0,3,2133,4,4
Crucial CT2K4G3S1067M 8 GB,3000.0,375.0,Green,13.133,7.0,3,1066,2,4
Corsair CMV4GX3M1A1600C11 4 GB,2499.0,624.7,Green,13.75,11.0,3,1600,1,4
Kingston KVR16LS11/8 8 GB,2891.0,361.4,Green,13.75,11.0,3,1600,1,8
Kingston KTL-TP3CL/8G 8 GB,3497.0,437.1,,13.75,11.0,3,1600,1,8
Crucial Ballistix Sport 8 GB,5990.0,748.7,,11.25,9.0,3,1600,2,4
Crucial CT2KIT25664BA160B 4 GB,2300.0,575.0,Green,13.75,11.0,3,1600,2,2
G.Skill Aegis 8 GB,7600.0,950.0,,13.503,9.0,3,1333,2,4
G.Skill AEGIS 4GB 4 GB,4500.0,1125.0,,13.75,11.0,3,1600,1,4
Crucial CT2K2G3S1067M 4 GB,3599.0,899.8,Black / Green,13.133,7.0,3,1066,2,2
Crucial CT2K8G3S160BM 16 GB,6700.0,418.79999999999995,Black / Green,13.75,11.0,3,1600,2,8
GeIL Green 8 GB,8899.0,1112.4,Black / Green,13.503,9.0,3,1333,2,4
Crucial CT51264BF160BJ 4 GB,1650.0,412.5,Black / Green,13.75,11.0,3,1600,1,4
Crucial CT8G3ERSLD4160B 8 GB,2699.0,337.40000000000003,Green,13.75,11.0,3,1600,1,8
Kingston KVR16LR11S8K4/16 16 GB,46200.0,2887.5,Green,13.75,11.0,3,1600,4,4
Kingston KVR16R11S4/8 8 GB,4873.0,609.1,Green,13.75,11.0,3,1600,1,8
Kingston KVR16LR11S8/4 4 GB,4671.0,1167.8000000000002,Green,13.75,11.0,3,1600,1,4
Kingston KVR13LR9D4K4/64 64 GB,39878.0,623.1,Green,13.503,9.0,3,1333,4,16
Kingston ValueRAM 48 GB,9899.0,206.2,Black / Green,13.75,11.0,3,1600,3,16
Crucial CT2K51264BD160BJ 8 GB,3200.0,400.0,Black / Green,13.75,11.0,3,1600,2,4
Crucial CT51264BF186DJ 4 GB,2640.0,660.0,Black / Green,13.934,13.0,3,1866,1,4
Mushkin Essentials 32 GB,33660.0,1051.9,Black / Blue,13.75,11.0,3,1600,2,16
G.Skill Aegis 64 GB,61682.00000000001,963.8,Black / Red,14.065,15.0,4,2133,4,16
Kingston ValueRAM 8 GB,5999.0,749.9,Green / Black,14.065,15.0,4,2133,1,8
Kingston ValueRAM 16 GB,7493.000000000001,468.29999999999995,Black / Green,14.065,15.0,4,2133,1,16
Kingston KCP421NS8/4 4 GB,3299.0,824.8,Black / Green,14.065,15.0,4,2133,1,4
Corsair Vengeance LPX 64 GB,88754.0,1386.8,Black / Yellow,10.0,18.0,4,3600,8,8
V7 V7192008GBS 8 GB,2754.0,344.20000000000005,Green / Black,14.167,17.0,4,2400,1,8
Crucial CT2K8G3ERSLS4160B 16 GB,23014.0,1438.4,Green / Black,13.75,11.0,3,1600,2,8
Kingston ValueRAM 16 GB,5035.0,314.7,Green / Black,14.167,17.0,4,2400,1,16
Kingston KCP426NS6/4 4 GB,1769.0000000000002,442.3,Green / Black,14.254,19.0,4,2666,1,4
Neo Forza FAYE 64 GB,26999.0,421.90000000000003,Silver / Black,10.0,15.0,4,3000,2,32
G.Skill Trident Z Royal 64 GB,54999.0,859.4,Gold,7.778,14.0,4,3600,4,16
Kingston Server Premier 16 GB,5706.0,356.59999999999997,,14.254,19.0,4,2666,1,16
G.Skill F4-3600C16Q2-64GTZKK 64 GB,38262.0,597.8,Black,8.889,16.0,4,3600,8,8
TEAMGROUP Night Hawk RGB Gen 2 16 GB,10999.0,687.4,Black,9.0,18.0,4,4000,2,8
Timetec PINNACLE Konduit RGB 32 GB,7998.999999999999,250.0,White,10.0,16.0,4,3200,1,32
GeIL Polaris RGB 32 GB,9999.0,312.5,Red,12.667,38.0,5,6000,2,16
G.Skill F3-12800CL9D-8GBSQ 8 GB,2119.0,264.9,Green,11.25,9.0,3,1600,2,4
G.Skill Ripjaws 32 GB,9498.0,296.8,Black / Blue,10.667,16.0,4,3000,2,16
TEAMGROUP T-Force Zeus 16 GB,2799.0,174.9,Red / Black,13.75,22.0,4,3200,1,16
Mushkin Proline 16 GB,4559.0,284.90000000000003,,14.254,19.0,4,2666,1,16
Crucial CT16G4RFD8266 16 GB,4489.0,280.6,Green / Black,14.254,19.0,4,2666,1,16
Crucial CT8G4SFS8266 8 GB,2628.0,328.5,Green / Black,14.254,19.0,4,2666,1,8
Kingston Server Premier 16 GB,5244.0,327.7,,14.254,19.0,4,2666,1,16
Mushkin Redline 32 GB,6099.0,190.6,,13.75,22.0,4,3200,2,16
TEAMGROUP T-Create Classic 32 GB,4899.0,153.1,Silver / Black,13.75,22.0,4,3200,1,32
Corsair Mac Memory 16 GB,7998.999999999999,499.9,Black / Green,13.75,11.0,3,1600,2,8
Crucial CT32G4RFD4293 32 GB,8315.0,259.8,Green / Black,14.32,21.0,4,2933,1,32
Patriot Viper Steel 16 GB,2899.0,181.20000000000002,Silver / Black,13.503,18.0,4,2666,1,16
Silicon Power SP008GBSFU240B02 8 GB,5187.0,648.4,,14.167,17.0,4,2400,1,8
Patriot PSD22G6672S 2 GB,4249.0,2124.5,Blue,14.993,5.0,2,667,1,2
Mushkin 991741 4 GB,6952.0,1738.0,Green,15.0,6.0,2,800,1,4
Corsair CMSO16GX3M2C1600C11 16 GB,7498.999999999999,468.70000000000005,Green,11.25,9.0,3,1600,2,8
Crucial CT8G4RFS824A 8 GB,3899.0,487.4,Green / Black,14.167,17.0,4,2400,1,8
Crucial CT2K16G4SFD8266 32 GB,11398.0,356.2,Green / Black,14.254,19.0,4,2666,2,16
Kingston ValueRAM 16 GB,4000.0,250.0,,13.75,22.0,4,3200,1,16
Mushkin Proline 32 GB,7812.0,244.1,,14.32,21.0,4,2933,1,32
Corsair VS1GB533D2 1 GB,2999.0,2999.0,Green,15.009,4.0,2,533,1,1
Corsair VS4GSDSKIT667D2 4 GB,5499.0,1374.8,Green,14.993,5.0,2,667,2,2
Crucial CT2KIT12864AC800 2 GB,3586.0,1793.0,Green,15.0,6.0,2,800,2,1
Crucial CT2KIT25664AC667 4 GB,3499.0,874.8,Green,14.993,5.0,2,667,2,2
Kingston ValueRAM 2 GB,2996.0,1498.0,Green,14.993,5.0,2,667,2,1
Mushkin Essentials 8 GB,13444.0,1680.5,Green,14.993,5.0,2,667,2,4
Mushkin 991556 2 GB,1572.0,786.0,Green,14.993,5.0,2,667,1,2
Mushkin Essentials 8 GB,1698.0,212.3,Green,13.75,11.0,3,1600,1,8
G.Skill F3-1600C11D-16GSL 16 GB,3421.0,213.79999999999998,Green,13.75,11.0,3,1600,2,8
OCZ OCZ2M8004GK 4 GB,6120.0,1530.0,Green,12.5,5.0,2,800,2,2
Mushkin Essentials 16 GB,2868.0,179.20000000000002,Black / Green,13.75,11.0,3,1600,2,8
Crucial CT16G4VFD4213 16 GB,7495.0,468.40000000000003,Black / Green,14.065,15.0,4,2133,1,16
Crucial CT8G4VFS4213 8 GB,4899.0,612.4,Black / Green,14.065,15.0,4,2133,1,8
Crucial CT8G4RFS4213 8 GB,3897.0,487.1,Black / Green,14.065,15.0,4,2133,1,8
Mushkin 992082 32 GB,11499.0,359.3,Silver,13.503,9.0,3,1333,1,32
Kingston KVR13R9D4K4/64I 64 GB,17499.0,273.4,Green,13.503,9.0,3,1333,4,16
Crucial CT2KIT102464BF186D 16 GB,4500.0,281.2,Black / Green,13.934,13.0,3,1866,2,8
Crucial CT8G4RFS424A 8 GB,3999.0,499.9,Green / Black,14.167,17.0,4,2400,1,8
Mushkin Essentials 16 GB,3468.0,216.7,Green / Black,14.167,17.0,4,2400,2,8
Kingston KTH-PL426S8/8G 8 GB,3460.0,432.5,Green / Black,14.254,19.0,4,2666,1,8
Crucial CT32G4LFD424A 32 GB,10995.0,343.6,Green / Black,14.167,17.0,4,2400,1,32
G.Skill Ripjaws 16 GB,3499.0,218.7,Green,14.254,19.0,4,2666,2,8
Crucial CT16G4VFS4266 16 GB,8999.0,562.4,Green / Black,14.254,19.0,4,2666,1,16
Crucial CT32G4LFD4266 32 GB,12997.0,406.20000000000005,Green / Black,14.254,19.0,4,2666,1,32
Mushkin Essentials 32 GB,5703.0,178.2,Green / Black,14.254,19.0,4,2666,1,32
G.Skill Trident Z 16 GB,22900.0,1431.2,Silver / White,9.233,16.0,4,3466,2,8
Crucial CT16G4RFD8293 16 GB,7298.0,456.1,Green / Black,14.32,21.0,4,2933,1,16
Crucial CT16G4RFS4293 16 GB,27498.0,1718.6,Green / Black,14.32,21.0,4,2933,1,16
Kingston KTH-PL426/32G 32 GB,9140.0,285.59999999999997,Green / Black,14.254,19.0,4,2666,1,32
Kingston Server Premier 8 GB,3267.0,408.4,,14.254,19.0,4,2666,1,8
Kingston ValueRAM 16 GB,4000.0,250.0,,13.75,22.0,4,3200,1,16
Mushkin Redline 64 GB,29999.0,468.70000000000005,Black,10.0,18.0,4,3600,2,32
Mushkin Redline 16 GB,4842.0,302.59999999999997,,14.32,21.0,4,2933,2,8
Mushkin Proline 16 GB,4559.0,284.90000000000003,,14.32,21.0,4,2933,1,16
Kingston FURY Impact 16 GB,3499.0,218.7,Black,12.003,16.0,4,2666,1,16
Crucial CT51264BA1339 4 GB,1982.0,495.5,Black / Green,13.503,9.0,3,1333,1,4
ADATA Supreme 4 GB,5998.0,1499.5,Green,13.503,9.0,3,1333,1,4
Corsair VS2GSDS667D2 2 GB,4999.0,2499.5,Green,14.993,5.0,2,667,1,2
Corsair CMSO8GX3M2A1333C9 8 GB,5499.0,687.4,Green,13.503,9.0,3,1333,2,4
Crucial CT2KIT25664AC800 4 GB,2899.0,724.7,Green,15.0,6.0,2,800,2,2
G.Skill F2-5300CL5S-2GBSQ 2 GB,2799.0,1399.5,Green,14.993,5.0,2,667,1,2
Kingston KVR667D2S5/2G 2 GB,4549.0,2274.5,Green,14.993,5.0,2,667,1,2
Kingston ValueRAM 1 GB,4076.0,4076.0,Green,15.009,4.0,2,533,1,1
Kingston KHX5300S2LLK2/2G 2 GB,4499.0,2249.5,Blue / Silver,11.994,4.0,2,667,2,1
Mushkin Essentials 8 GB,2355.0,294.4,Green,13.133,7.0,3,1066,2,4
Mushkin Essentials 2 GB,1734.0,867.0,Green,12.5,5.0,2,800,1,2
Mushkin Essentials 2 GB,1734.0,867.0,Green,14.993,5.0,2,667,1,2
Mushkin 996647 8 GB,2355.0,294.4,Green,13.503,9.0,3,1333,2,4
Crucial CT25664BF1339 2 GB,1499.0,749.5,Green,13.503,9.0,3,1333,1,2
Mushkin Essentials 8 GB,2355.0,294.4,Green,13.75,11.0,3,1600,2,4
AMD AE34G1609U1 4 GB,4013.000000000001,1003.3,,11.25,9.0,3,1600,1,4
G.Skill F3-1600C9D-8GSL 8 GB,2243.0,280.4,Green,11.25,9.0,3,1600,2,4
Corsair CMSO8GX3M1C1600C11 8 GB,3999.0,499.9,Green,11.25,9.0,3,1600,1,8
Corsair CMSO8GX3M2C1600C11 8 GB,4722.0,590.2,Green,11.25,9.0,3,1600,2,4
Corsair Mac Memory 16 GB,7498.0,468.6,Black / Green,13.503,9.0,3,1333,2,8
Corsair Mac Memory 8 GB,3999.0,499.9,Black / Green,13.503,9.0,3,1333,1,8
Corsair Mac Memory 8 GB,3699.0,462.4,Black / Green,13.75,11.0,3,1600,1,8
Corsair Mac Memory 8 GB,4383.0,547.9,Black / Green,13.133,7.0,3,1066,2,4
Corsair Mac Memory 8 GB,4499.0,562.4,Black / Green,13.503,9.0,3,1333,2,4
Crucial CT16G3R186DM 16 GB,5499.0,343.7,Black / Green,13.934,13.0,3,1866,1,16
G.Skill FA-8500CL7D-8GBSQ 8 GB,2422.0,302.7,Black / Green,13.133,7.0,3,1066,2,4
Crucial CT2KIT51264BF160BJ 8 GB,5399.0,674.9,Black / Green,13.75,11.0,3,1600,2,4
Mushkin Proline 8 GB,4496.0,562.0,Black / Green,13.503,9.0,3,1333,1,8
Crucial CT16G3ERSLD4160B 16 GB,2869.0,179.29999999999998,Black / Green,13.75,11.0,3,1600,1,16
Samsung M393A1G43DB0-CPB0 8 GB,2295.0,286.90000000000003,Black / Green,14.065,15.0,4,2133,1,8
Crucial CT204872BB160B 16 GB,5499.0,343.7,Green,13.75,11.0,3,1600,1,16
Kingston KVR18L13Q4/32 32 GB,8998.0,281.2,Gray,13.934,13.0,3,1866,1,32
Kingston KVR16R11D4/16HA 16 GB,4899.0,306.2,Green,13.75,11.0,3,1600,1,16
Kingston KVR16LSE11/8 8 GB,5999.0,749.9,Green,13.75,11.0,3,1600,1,8
Kingston KVR16LE11S8/4KF 4 GB,3258.0,814.5,Green,13.75,11.0,3,1600,1,4
Kingston KVR16LE11S8/4 4 GB,4587.0,1146.7,Green,13.75,11.0,3,1600,1,4
Kingston KVR1333D3E9SK2/8G 8 GB,3497.0,437.1,Green,13.503,9.0,3,1333,2,4
Kingston KVR1333D3E9SK3/24G 24 GB,19499.0,812.5,Green,13.503,9.0,3,1333,3,8
Kingston KVR1333D3S8R9S/2G 2 GB,1645.0,822.5,Green,13.503,9.0,3,1333,1,2
Kingston KVR13E9/8I 8 GB,6481.0,810.1000000000001,Green,13.503,9.0,3,1333,1,8
Kingston KVR13LSE9/8 8 GB,12000.0,1500.0,Green,13.503,9.0,3,1333,1,8
Kingston KVR16E11/4 4 GB,3052.0,763.0,Green,13.75,11.0,3,1600,1,4
Kingston KVR16E11/8I 8 GB,4501.0,562.6,Green,13.75,11.0,3,1600,1,8
Kingston KVR16E11S8/4 4 GB,4500.0,1125.0,Green,13.75,11.0,3,1600,1,4
Kingston KVR16LE11/8I 8 GB,6898.0,862.3,Green,13.75,11.0,3,1600,1,8
Mushkin Proline 16 GB,3678.0,229.9,Green,13.75,11.0,3,1600,1,16
Mushkin Proline 8 GB,2841.0,355.1,Green,13.934,13.0,3,1866,1,8
Crucial CT102472BD1339 8 GB,3499.0,437.4,Green,13.503,9.0,3,1333,1,8
G.Skill Ripjaws V 16 GB,18400.0,1150.0,Black / Red,10.714,15.0,4,2800,2,8
Corsair ValueSelect 8 GB,5604.0,700.5,Black / Yellow,14.065,15.0,4,2133,2,4
Patriot Viper 4 8 GB,5862.0,732.7,Black / Red,12.5,15.0,4,2400,2,4
Mushkin Essentials 16 GB,20699.0,1293.7,Black / Blue,13.934,13.0,3,1866,1,16
Mushkin Essentials 4 GB,3192.0,798.0,Black / Green,14.065,15.0,4,2133,1,4
Mushkin Essentials 4 GB,1438.0,359.5,Black / Green,14.065,15.0,4,2133,1,4
Kingston ValueRAM 8 GB,7900.0,987.5,Black / Green,14.065,15.0,4,2133,1,8
Kingston ValueRAM 16 GB,11638.0,727.4,Black / Green,14.065,15.0,4,2133,2,8
Mushkin Essentials 8 GB,2328.0,291.0,Green,14.065,15.0,4,2133,2,4
Crucial CT51272BA186DJ 4 GB,3999.0,999.8,Black / Green,13.934,13.0,3,1866,1,4
Kingston ValueRAM 16 GB,9896.0,618.5,Green,14.167,17.0,4,2400,1,16
Mushkin Redline 32 GB,23619.0,738.1,Red,12.143,17.0,4,2800,2,16
Mushkin Proline 16 GB,4649.0,290.6,Green / Black,14.065,15.0,4,2133,1,16
Kingston KTH-PL426/16G 16 GB,5470.0,341.9,Green / Black,14.254,19.0,4,2666,1,16
Kingston KTD-PE426S8/8G 8 GB,3638.000000000001,454.8,Green / Black,14.254,19.0,4,2666,1,8
Patriot Signature Line 8 GB,1798.0,224.8,Green,14.065,15.0,4,2133,1,8
Kingston ValueRAM 16 GB,6773.0,423.29999999999995,Green / Black,14.254,19.0,4,2666,1,16
Mushkin Silverline 16 GB,5699.0,356.2,Silver / Green,14.167,17.0,4,2400,2,8
G.Skill Trident Z Royal 16 GB,16757.0,1047.3000000000002,Silver,8.908,19.0,4,4266,2,8
Mushkin Redline 16 GB,9199.0,574.9,Red / Silver,10.0,16.0,4,3200,2,8
Kingston Server Premier 16 GB,27776.0,1736.0,,14.254,19.0,4,2666,1,16
Kingston Server Premier 8 GB,3639.0,454.90000000000003,,14.254,19.0,4,2666,1,8
Mushkin Redline 16 GB,13276.0,829.7,Black,10.0,18.0,4,3600,2,8
Mushkin Redline 16 GB,8547.0,534.1999999999999,Black,10.0,16.0,4,3200,2,8
Mushkin Redline 32 GB,16249.0,507.8,Black,12.143,17.0,4,2800,2,16
Mushkin Redline Lumina 64 GB,14535.0,227.1,Black,12.003,16.0,4,2666,2,32
Mushkin Redline 32 GB,23930.0,747.8,Red,10.0,16.0,4,3200,2,16
Mushkin Redline 32 GB,23390.0,730.9,Red,12.003,16.0,4,2666,2,16
Mushkin Redline 32 GB,22739.0,710.6,Red,12.143,17.0,4,2800,2,16
Mushkin Redline 16 GB,7998.0,499.9,Red,12.003,16.0,4,2666,2,8
Mushkin Redline 16 GB,9699.0,606.2,Black,9.0,18.0,4,4000,2,8
Mushkin Silverline 8 GB,7559.0,944.9,Silver,14.065,15.0,4,2133,2,4
Mushkin Silverline 16 GB,3435.0,214.7,Silver,14.167,17.0,4,2400,1,16
Mushkin Silverline 8 GB,4116.0,514.5,Silver,14.167,17.0,4,2400,1,8
Mushkin Silverline 8 GB,8464.0,1058.0,Silver,14.254,19.0,4,2666,2,4
Mushkin Silverline 8 GB,3507.0,438.40000000000003,Silver,14.254,19.0,4,2666,1,8
Mushkin Proline 8 GB,2571.0,321.4,,14.065,15.0,4,2133,1,8
G.Skill F4-3600C17Q-64GTZ 64 GB,64799.0,1012.5,Gray / Red,9.444,17.0,4,3600,4,16
Patriot Signature Line 16 GB,2899.0,181.20000000000002,,14.254,19.0,4,2666,1,16
Patriot Signature Line 4 GB,3711.0,927.6999999999999,,14.254,19.0,4,2666,1,4
Silicon Power SP016GBLFU240B02 16 GB,5393.0,337.1,,14.167,17.0,4,2400,1,16
Silicon Power SP016GBLFU266B02 16 GB,6829.000000000001,426.79999999999995,,14.254,19.0,4,2666,1,16
Silicon Power SP004GBSFU213N02 4 GB,4500.0,1125.0,,14.065,15.0,4,2133,1,4
Silicon Power SP016GBSFU213B02 16 GB,4129.0,258.1,,14.065,15.0,4,2133,1,16
Silicon Power SP016GBLFU240BS2 16 GB,15916.0,994.6999999999999,Gray,14.167,17.0,4,2400,1,16
Corsair XMS3 DHX 4 GB,8557.0,2139.2,Black / White,13.503,9.0,3,1333,2,2
G.Skill Ripjaws 4 GB,5999.0,1499.8,Black / Red,13.503,9.0,3,1333,2,2
Mushkin Silverline 8 GB,2631.0,328.90000000000003,Black / Gray,13.503,9.0,3,1333,2,4
PNY Optima 4 GB,6843.000000000001,1710.8,Orange,13.503,9.0,3,1333,1,4
ADATA AD2S800B2G5-R 2 GB,1645.0,822.5,Green,12.5,5.0,2,800,1,2
Corsair CMSO4GX3M1A1333C9 4 GB,2499.0,624.7,Green,13.503,9.0,3,1333,1,4
Corsair VS1GSDS533D2 1 GB,3472.0,3472.0,Green,15.009,4.0,2,533,1,1
Crucial CT51264BC1067 4 GB,1995.0,498.7,Green,13.133,7.0,3,1066,1,4
Crucial CT25664AC800 2 GB,1368.0,684.0,Green,15.0,6.0,2,800,1,2
G.Skill F3-10600CL9D-8GBSQ 8 GB,9999.0,1249.9,Green,13.503,9.0,3,1333,2,4
G.Skill F3-10666CL9S-4GBSQ 4 GB,1272.0,318.0,Green,13.503,9.0,3,1333,1,4
G.Skill F2-6400CL5S-2GBSQ 2 GB,2523.0,1261.5,Green,12.5,5.0,2,800,1,2
Kingston KHX1600C9S3K2/4GX 4 GB,4099.0,1024.8,Blue / Silver,11.25,9.0,3,1600,2,2
Kingston KVR1333D3S9/4G 4 GB,2697.0,674.2,Green,13.503,9.0,3,1333,1,4
Kingston KVR667D2SO/2GR 2 GB,2250.0,1125.0,Green,14.993,5.0,2,667,1,2
Kingston KVR800D2S5/2G 2 GB,1898.0,949.0,Green,12.5,5.0,2,800,1,2
Kingston KVR1066D3S7/4G 4 GB,4637.0,1159.2,Green,13.133,7.0,3,1066,1,4
Kingston ValueRAM 2 GB,4099.0,2049.5,Green,13.503,9.0,3,1333,1,2
Kingston KVR800D2S6K2/2G 2 GB,2600.0,1300.0,Green,15.0,6.0,2,800,2,1
Mushkin Essentials 4 GB,1464.0,366.0,Green,13.133,7.0,3,1066,1,4
Patriot Signature 2 GB,2899.0,1449.5,Green,13.503,9.0,3,1333,1,2
Patriot PSD34G1066SK 4 GB,4995.0,1248.8,Green,13.133,7.0,3,1066,2,2
Patriot Signature 8 GB,5052.0,631.5,Green,13.75,11.0,3,1600,2,4
Patriot Signature 4 GB,1029.0,257.2,Blue,13.503,9.0,3,1333,1,4
Mushkin Essentials 4 GB,2355.0,588.8,Green,13.133,7.0,3,1066,2,2
Mushkin Essentials 4 GB,5199.0,1299.8,Green,11.994,4.0,2,667,2,2
Samsung MV-2S1G4 1 GB,1698.0,1698.0,Black,15.0,6.0,2,800,1,1
G.Skill F3-12800CL9S-4GBSQ 4 GB,1287.0,321.7,Green,11.25,9.0,3,1600,1,4
PNY MN4096SD3-1333 4 GB,2995.0,748.7,Green,13.503,9.0,3,1333,1,4
PNY MN8192KD3-1333 8 GB,16791.0,2098.9,Green,13.503,9.0,3,1333,2,4
Mushkin 991647 4 GB,1464.0,366.0,Green,13.503,9.0,3,1333,1,4
Mushkin Essentials 2 GB,1464.0,732.0,Green,13.503,9.0,3,1333,1,2
Transcend JetRam 2 GB,3908.0,1954.0,Green,13.75,11.0,3,1600,1,2
Crucial CT51264BD1339 4 GB,2635.0,658.8,Green,13.503,9.0,3,1333,1,4
Corsair CMSO16GX3M2A1333C9 16 GB,7498.999999999999,468.70000000000005,Green,13.503,9.0,3,1333,2,8
Crucial CT2KIT102464BF1339 16 GB,6998.0,437.4,Green,13.503,9.0,3,1333,2,8
Kingston Value 4 GB,2486.0,621.5,Green,13.503,9.0,3,1333,1,4
Crucial CT2KIT51264BF1339 8 GB,3300.0,412.5,Green,13.503,9.0,3,1333,2,4
G.Skill Ripjaws Z 32 GB,11908.0,372.1,Black / Red,11.25,9.0,3,1600,8,4
Crucial CT2KIT25664BF1339 4 GB,3499.0,874.8,Green,13.503,9.0,3,1333,2,2
Crucial CT51264BF1339 4 GB,1982.0,495.5,Green,13.503,9.0,3,1333,1,4
